DATES;OR FP Equity;DG FP Equity;ASML NA Equity;SAN SQ Equity;PHIA NA Equity;FP FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;KER FP Equity;AMS SQ Equity;SAF FP Equity;AD NA Equity;IBE SQ Equity;UNA NA Equity;INGA NA Equity;LIN GY Equity;PRX NA Equity;ITX SQ Equity;KNEBV FH Equity;ISP IM Equity;ENI IM Equity;ENGI FP Equity;ABI BB Equity;ADYEN NA Equity;SAN FP Equity;ENEL IM Equity;NOKIA FH Equity;SU FP Equity;ALV GY Equity;AIR FP Equity;BAYN GY Equity;BMW GY Equity;CRH ID Equity;BAS GY Equity;SIE GY Equity;VOW3 GY Equity;MUV2 GY Equity;SAP GY Equity;RI FP Equity;ADS GY Equity;DTE GY Equity;DPW GY Equity;DAI GY Equity;DB1 GY Equity;VNA GY Equity
03/09/2012;99,73;34,88;45,575;5,585614524;18,08318264;40,045;69,15419305;11,62;34,87;50,4;70,57;15,725;117,15951;114,92605;17,77;28,135;11,33545826;3,215;27,895;6,107;#N/A;#N/A;17,87;24,955;1,261;17,52;19,685;68,72;#N/A;66,51;2,646;2,366;50,97;87,72;30,81;61,7814841;57,15;14;62,44;66,45815571;137,5;118,25;53,03;88,67;63,07;9,533;15,69;38,605;41,38;#N/A
04/09/2012;99;34,385;44,6;5,6062692;17,90676135;39,42;68,16627601;11,59;34,51;49,705;69,69;15,52;115,1768106;114,1482861;17,745;27,57;11,61401034;3,301;27,795;6,01;#N/A;#N/A;17,79;24,37;1,256;17,26;19,46;68,16;#N/A;64,52;2,648;2,286;49,265;88,1;29,985;61,2697547;55,39;13,835;61,51;65,52842567;133,5;117,85;52,38;89,02;62,2;9,52;15,795;37,77;40,995;#N/A
05/09/2012;99,74;33,96;44,86;5,623973208;18,02927613;39,225;69,0517424;11,67;35,22;49,585;71,19;15,325;115,4021174;115,0175516;17,905;27,77;11,61401034;3,272;27,52;6,102;#N/A;#N/A;18,136;24,505;1,261;17,04;19,43;68,43;#N/A;65,09;2,654;1,99;48,98;88,79;29,935;61,90941645;55,05;14,05;61,43;65,69507539;135,25;118,15;53,15;89,85;63,33;9,54;15,565;37,72;40,9;#N/A
06/09/2012;100,85;35,155;45,55;5,882648436;18,65165125;40,5;71,15198085;12,04;37,145;50,72;73,85;15,355;119,2323321;116,5273285;18,21;28,3;11,76940097;3,488;28,245;6,384;#N/A;#N/A;19,114;25;1,336;17,69;19,28;69,94;#N/A;67,12;2,748;1,932;51,3;91,15;30,505;64,48774535;57,23;14,44;63,77;67,1247546;140,5;119,9;53,93;91,11;64,28;9,737;15,98;39,29;40,81;#N/A
07/09/2012;98,11;35,465;43,91;5,982971148;19,10250567;40,545;70,63240967;12,325;37,775;49,8;72,37;15,65;119,728007;116,5730794;18,13;28,05;11,71760409;3,59;27,845;6,695;#N/A;#N/A;17,826;25,55;1,356;17,99;19,44;68,09;#N/A;66,15;2,84;2,056;52,32;92,34;30,25;64,1826759;58,03;14,8;64,2;67,87029284;141,3;120,3;53,79;88,02;64,05;9,674;15,4;39,1;42,425;#N/A
08/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
10/09/2012;96,82;35,7;43,865;5,969201364;18,65165125;40,45;70,18601752;12,345;38,165;49,38;72,27;15,655;119,1872708;117,0305875;17,905;27,78;11,64278639;3,512;27,41;6,683;#N/A;#N/A;17,8;25,65;1,345;17,86;19,5;66,18;#N/A;65,72;2,83;2,09;51,25;92,86;29,56;63,38555895;58,53;15,1;64,13;68,15096606;142;120,75;53,51;87,04;64,1;9,641;15,385;38,77;43,2;#N/A
11/09/2012;97,7;36,395;43,64;6,0734583;18,62224771;41,195;70,62509176;12,525;39,01;49,3;73,61;15,82;115,1768106;114,6057943;17,665;28,09;11,6542968;3,561;27,59;6,667;#N/A;#N/A;17,88;25,825;1,358;17,97;19,75;66,55;#N/A;67,4;2,89;2,172;50,91;93,95;29,67;64,42869965;59,38;15,1;65,72;68,76493873;143,45;121,1;53,7;86,51;63,76;9,828;15,355;39,355;43,97;#N/A
12/09/2012;97;36,785;43,175;6,151159224;18,3919199;41,05;70,84462888;12,775;38,92;48,945;72,72;15,82;112,8786818;114,1025353;17,58;27,655;11,56796868;3,644;27,305;6,8;#N/A;#N/A;17,34;25,9;1,365;17,91;19,875;65,3;#N/A;67,28;2,974;2,212;51,85;95;28;64,70424625;60,56;15,375;65,66;68,7123125;146,85;121,8;54,4;85,85;63,5;9,713;15,38;39,185;44,905;#N/A
13/09/2012;97,65;35,455;43,01;6,038050284;18,33311281;40,89;70,35432932;12,61;38,31;48,85;73,15;15,7;111,1212891;112,8215124;17,64;27,485;11,51041659;3,62;27,26;6,652;#N/A;#N/A;17,438;25,825;1,333;17,95;19,62;65,22;#N/A;66,91;2,964;2,232;50,19;94,46;25,145;64,3401311;59,97;15,42;65;68,67722835;145,35;122,55;54,5;86,31;63,23;9,701;15,43;38,96;44,65;#N/A
14/09/2012;97,5;36,615;43,9;6,18656724;18,60754593;41,84;71,64959833;12,955;39,99;49,015;73,12;15,83;114,2755836;114,1940369;17,675;27,945;11,41718222;3,784;27,145;6,89;#N/A;#N/A;17,898;26,6;1,353;18,7;19,89;65,02;#N/A;67,33;3,03;2,342;52,68;96,52;25,305;63,8677655;62;15,705;66,63;69,72975292;152,5;124,3;54,9;86,9;64,44;9,687;15,415;40,12;45,445;#N/A
15/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
17/09/2012;97,11;36,245;43,77;6,13738944;18,5095341;41,42;71,86913545;12,945;40,195;48,91;72,66;15,535;112,2928842;112,9587649;17,69;28,185;11,29632285;3,778;27,42;6,811;#N/A;#N/A;18,27;26,5;1,344;18,51;20,005;65,05;#N/A;66,8;3,02;2,28;51,57;96,19;25,7;64,52710915;61,69;15,46;66,65;69,50170593;151,65;124,35;54,9;85,85;63,88;9,762;15,4;39,8;45,045;#N/A
18/09/2012;97,05;35,44;43,43;5,9996916;18,52423588;41;71,4227433;12,445;39,535;49,19;72,83;15,25;112,0675775;112,5470075;18;27,97;11,4747343;3,738;27,71;6,657;#N/A;#N/A;18,388;26,2;1,265;18,3;19,695;65,83;#N/A;66,82;2,95;2,19;49,9;95,01;25,74;64,0645845;60,45;15,31;66,78;69,39645347;148,1;122,95;55,72;87,66;64,77;9,632;15,32;39,19;45;#N/A
19/09/2012;97,3;35,91;42,12;6,00952716;18,48503114;41,47;72,80582716;12,455;39,525;49,75;73,34;15,5;112,9688045;113,0045157;18,255;28,28;11,4885468;3,749;27,88;6,673;#N/A;#N/A;19,062;26,425;1,268;18,44;19,65;66,33;#N/A;68;2,98;2,21;48,785;94,83;25,635;64,38933585;61,19;15,265;66,95;69,43153762;150,5;122,55;56;87,75;65,41;9,854;15,32;40,035;44,985;#N/A
20/09/2012;97,11;35,53;42,2;5,936744016;18,53403706;40,81;72,82778088;12,35;38,915;49,65;73,62;15,26;111,752148;113,1417682;18,425;28,22;11,49315097;3,71;28;6,606;#N/A;#N/A;19,4;26,55;1,225;18,24;19,385;67,04;#N/A;68,19;2,98;2,2;48,85;94,09;25,935;64,8518605;59,44;15,53;67,44;69,72098188;149,9;123,35;55,99;88,1;65,59;10,015;15,49;39,225;44,59;#N/A
21/09/2012;97,12;35,34;41,555;6,147225;18,50463351;40,8;72,80582716;12,465;39,665;50,01;74,35;15,69;110,4453689;113,9652828;18,725;28,22;11,46437493;3,779;27,955;6,677;#N/A;#N/A;19,876;26,975;1,256;18,56;19,495;67,15;#N/A;69,05;2,98;2,114;49,025;94,98;25,7;66,4264125;59,79;15,65;67,9;69,42276658;155,05;124,95;56,3;88;65,2;10,04;15,565;40,205;45,235;#N/A
22/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
24/09/2012;97,33;34,8;40,975;6,06854052;18,29880867;40,55;72,57897214;12,35;39,065;49,475;73,59;15,42;110,715737;111,677742;18,485;28,14;11,45746868;3,76;27,955;6,594;#N/A;#N/A;19,52;26,525;1,248;17,99;19,465;67,01;#N/A;68,76;3,01;2,102;48,545;94,18;25;66,6232315;59,64;15,435;67,48;69,19471959;154,9;124,6;56,04;87,88;64,67;9,947;15,49;40,1;44,66;#N/A
25/09/2012;98,16;34,945;41,95;6,101981424;18,62224771;40,74;72,65215118;12,475;39,51;50,03;73,91;15,905;110,8959824;111,8607453;18,435;28,315;11,52768222;3,792;27,805;6,636;#N/A;#N/A;19,94;27,45;1,281;17,95;18,285;67,5;#N/A;69,23;2,954;2,12;48,735;95,42;25,195;67,26289325;58,81;15,195;67,9;69,53679008;152,25;124,95;56,69;88,45;65,84;9,768;15,59;39,46;44,46;#N/A
26/09/2012;96,96;33,84;40,565;5,826585744;18,2792063;39,61;71,39347169;11,99;37,335;49,105;73,18;15,55;109,1385897;110,8084765;18,11;28,01;11,39876555;3,67;28,05;6,294;#N/A;#N/A;19,78;27,2;1,221;17,48;17,88;67,74;#N/A;67,6;2,838;1,997;46,875;93,98;24,45;66,4264125;57,62;15,115;66,72;68,14219502;146,4;123,05;55,11;87,41;64,83;9,688;15,37;38,155;43,415;#N/A
27/09/2012;98,27;34,115;41,865;5,823635076;18,56344061;39,68;71,63496252;12,01;37,895;49,24;73,81;15,7;107,6966265;110,1222143;18,195;28,095;11,34581764;3,64;28,05;6,347;#N/A;#N/A;19,228;27;1,221;17,4;17,915;66,8;#N/A;68,82;2,844;2,05;47,83;93,36;24,85;67,312098;57,64;15,11;66,55;68,49303655;143,3;122,35;55,21;88,15;64,36;9,729;15,4;38,01;43,5;#N/A
28/09/2012;96,26;33,145;41,59;5,69970702;17,79404774;38,6;70,58118434;11,59;36,98;47,91;72,87;15,175;105,443559;109,2529488;18,13;27,985;11,21920305;3,528;27,565;6,149;#N/A;#N/A;19,326;26,925;1,183;17,02;17,4;66,17;#N/A;66,35;2,752;2,01;46,055;92,59;24,665;65,76706885;56,91;15;65,65;68,07202672;141,95;121,5;55,11;87,31;63,84;9,575;15,2;37,665;43,065;#N/A
29/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
30/09/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/10/2012;98,43;33,85;41,85;5,779375056;18,05867968;39,28;72,44724987;11,9;38,27;48,78;73,4;15,6;108,6879762;109,8019586;18,285;28,05;11,20769264;3,568;27,795;6,411;#N/A;#N/A;19,594;27,925;1,235;17,34;17,805;66,8;#N/A;68,6;2,842;2,094;47,81;93,98;24,915;67,44003035;57,14;14,835;67,46;69,00175676;142,9;123,75;55,11;88,69;65,5;9,613;15,48;37,945;43,64;#N/A
02/10/2012;97,81;33,77;41,7;5,844289752;17,91166194;39,06;71,29102103;11,765;37,685;47,61;73,53;15,41;108,8231603;109,9849618;18,745;28,05;11,29056764;3,68;27,58;6,349;#N/A;#N/A;19,63;27,775;1,234;17,28;17,745;68,01;#N/A;68,02;2,86;2,062;48,03;93,34;25,565;66,328003;57,73;14,825;66,61;69,04561195;144,05;123,95;54,81;88,02;64,7;9,739;15,42;37,64;43,44;#N/A
03/10/2012;96,99;33,64;42,46;5,77347372;17,90676135;38,735;71,02757649;11,68;37,81;47,22;72,42;15,485;107,110829;110,6254733;18,94;28,64;11,35963014;3,731;27,81;6,383;#N/A;#N/A;19,354;27,525;1,244;17,12;17,825;68,32;#N/A;68,07;2,87;2,046;48,225;91,94;25,63;66,524822;57,91;14,775;66,84;69,4490797;141,3;124,25;55,05;88,2;64,45;9,75;15,44;38,065;43,14;#N/A
04/10/2012;97,07;33,33;42,71;5,770523052;18,01947495;38,33;70,8665826;11,675;38,045;47,425;71,7;15,3;108,4176081;110,8542274;19,12;29,685;11,32394785;3,69;27,8;6,397;#N/A;#N/A;19,87;27,625;1,257;17,02;17,755;68,13;#N/A;67,47;2,83;2,02;48,5;92,54;25,9;66,2099116;59,76;14,62;65,6;69,56310319;145,35;124,05;54,24;88,19;65,45;9,355;15,355;38,505;43,265;#N/A
05/10/2012;97,93;34,13;43,25;5,96034936;18,31841103;38,73;71,43006121;11,97;39,39;47,96;71,52;15,555;110,0398167;111,3574863;19,175;29,775;11,29747389;3,787;28,05;6,619;#N/A;#N/A;19,992;28,425;1,298;17,41;17,955;69,42;#N/A;68,73;2,896;2,038;50,42;92,95;26,48;67,91239595;60,99;15;66,74;70,34372559;148,65;124,15;55,03;88,23;67,08;9,493;15,365;39,275;43,43;#N/A
06/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
07/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/10/2012;97,1;33,5;42,46;5,88658266;18,32331162;38,29;70,01770573;11,785;38,665;47,345;70,7;15,35;108,4176081;113,5992763;19,1;29,5;11,26869785;3,783;27,985;6,467;#N/A;#N/A;20,13;28,5;1,256;17,15;17,65;68,98;#N/A;67,8;2,854;2,038;48,965;91,97;26,25;67,14480185;60,05;14,675;65,47;69,28242997;145,35;122,8;55,03;88;66,18;9,35;15,425;38,275;42,875;#N/A
09/10/2012;95,74;34;42;5,741016372;18,12238737;38,39;69,19078257;11,665;38,055;46,915;70,01;15,66;106,8404609;114,4685418;19;29,37;11,17661451;3,706;27,885;6,39;#N/A;#N/A;19,802;28,275;1,246;17,26;17,515;68,11;#N/A;66,8;2,828;2,088;48,26;91,5;26,1;66,7610048;59,99;14,175;64,38;68,77370976;147,55;122,2;54,6;86,74;65,96;9,217;15,4;37,78;42,455;#N/A
10/10/2012;95;33,435;41,68;5,639710104;18,06848087;38,2;68,20286553;11,555;37,695;46,66;70,11;15,415;106,7052768;117,3050924;18,87;30,32;11,10870306;3,714;27,825;6,378;#N/A;#N/A;19,724;28,375;1,235;17,58;17,4;67,31;#N/A;66,15;2,83;2,01;47,65;91,09;27,48;66,67243625;59,55;13,88;64,08;68,45795239;145,8;122,25;53,5;87,17;65,61;9,208;15,345;37,86;42,065;#N/A
11/10/2012;96,8;33,815;41,455;5,74888482;18,36741695;38,75;68,91270222;11,665;38,795;47,475;70,52;15,55;110,8058597;118,5403645;18,93;30,06;11,09143743;3,774;27,89;6,589;#N/A;#N/A;19,6;28,425;1,278;17,46;17,48;67,29;#N/A;66,74;2,85;1,97;48;92,23;27,175;67,47939415;60,84;14,05;64,95;67,58084858;149,1;123,5;54,01;87,46;66,5;9,356;15,56;38,15;41,935;#N/A
12/10/2012;96,49;33,57;41,07;5,64561144;18,3380134;38,135;68,38581313;11,745;38,45;47,805;69,53;15,3;110,715737;119,5926332;18,68;29,535;11,03273431;3,747;28,025;6,593;#N/A;#N/A;19,458;28,5;1,267;17,29;17,325;67,13;#N/A;66,34;2,844;1,955;47,49;92,03;26,34;66,88893715;60,4;13,86;64,38;66,82653931;146,6;123,6;54,19;86,87;66,59;9,16;15,455;38,04;41,425;#N/A
13/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
14/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/10/2012;98,3;33,7;40,365;5,713476804;18,32821222;38,5;68,78829785;11,83;39,005;48,16;69,79;15,725;111,5719026;120,7821544;18,815;29,685;11,06726556;3,77;28,535;6,697;#N/A;#N/A;19,34;28,825;1,268;17,5;17,47;67,1;#N/A;67,13;2,86;1,994;47,54;92,9;26,635;67,18416565;60,46;13,9;64,9;66,96687592;145,45;124,6;54,85;88,69;67;9,039;15,38;38,165;41,14;#N/A
16/10/2012;100,6;34,635;41,315;5,96034936;18,56344061;39,55;70,47873368;12,245;40,695;48,77;71,42;16;115,5823628;122,0631773;18,9;30,235;11,07762493;3,939;28,425;6,92;#N/A;#N/A;19,7;29;1,323;17,9;17,76;67,8;#N/A;69,39;2,948;2,17;48,84;94,96;26,65;69,2409242;60,99;13,875;65,58;67,92291907;146,9;127,5;55,48;88,83;67,9;9,057;15,58;38,335;41,585;#N/A
17/10/2012;101,6;35,505;39,145;6,028214724;18,83297314;40;70,45677997;12,63;41,755;47,325;71,03;16,015;116,1681603;123,3442001;19,085;30,2;11,10755201;4,07;28,75;7,037;#N/A;#N/A;19,826;29,25;1,36;18,08;17,955;67,48;#N/A;68,79;3;2,2;49,75;95,82;27;68,5126939;61,66;14,15;65,5;68,45795239;148,1;128;54,8;87,59;68,1;9,07;15,725;38,64;41,83;#N/A
18/10/2012;100,8;35,435;39,44;5,931826236;18,9113826;39,84;70,65436338;12,76;41,775;47,14;70,13;15,815;114,2755836;121,8344232;18,82;30,165;11,07071868;4,08;28,22;7,128;#N/A;#N/A;19,942;29,3;1,35;17,95;17,975;66,29;#N/A;69,65;3,008;2,222;50,35;96,1;26,995;68,38476155;62,04;14,35;66,17;69,24734582;148,45;127,7;54,75;85,49;67,45;9,073;15,975;39,56;41,88;#N/A
19/10/2012;101,05;34,9;40,025;5,7538026;18,63204889;39,6;68,88343061;12,47;40,79;46,97;70;15,745;113,3743566;122,8409412;18,6;29,75;11,14553639;3,98;28,185;6,976;#N/A;#N/A;19,482;29,15;1,307;17,67;17,815;65,99;#N/A;68,64;2,96;2,104;49,72;95,54;26,795;67,9616007;62,01;13,985;65,87;68,66845731;149,9;126,45;54,4;85,36;66,79;9,01;16,17;39,11;41,5;#N/A
20/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
21/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/10/2012;99,39;34,585;41,155;5,69478924;19,70527843;39,34;67,58084369;12,445;40,9;46,385;69,53;16,025;112,7434977;122,5206855;18,61;30;11,1098541;3,98;28;7,004;#N/A;#N/A;19,52;29,075;1,31;17,57;17,815;65,9;#N/A;68,25;2,946;2,16;49,61;95,35;26,555;67,40066655;61,48;13,86;65,15;68,45795239;148,7;126,75;53,19;85,38;66,79;8,934;16,025;38,595;41,535;#N/A
23/10/2012;96,74;33,985;40,5;5,638726548;19,21031869;38,455;65,7879572;12,1;40,045;45,965;68,31;15,82;110,3101848;119,8671381;18,245;30;10,95676556;3,879;27,645;6,708;#N/A;#N/A;19,13;27,675;1,282;17,26;17,56;66;#N/A;66,07;2,884;2,05;47,865;93,87;25,87;64,82233765;60,46;13,51;62,5;67,48436716;146,5;125;52,86;83,93;64,63;8,829;15,705;37,8;41,485;#N/A
24/10/2012;97;34,275;41,575;5,683970124;19,10250567;38,675;66,30021048;12,06;40,29;46,265;69,49;16,175;110,715737;121,0566593;18,2;30,35;10,93834889;3,94;27,735;6,786;#N/A;#N/A;19,18;27,825;1,293;17,49;17,655;66,25;#N/A;66,1;2,912;2,02;48,51;93,05;26,6;65,1864528;60,35;13,68;62,66;67,40542782;151;124,15;55,07;84,58;64,73;8,804;15,89;37,82;41,24;#N/A
25/10/2012;96,8;33,845;42;5,65052922;19,03879798;38,43;66,68074149;12,185;39,625;46,625;69,3;15,78;110,3101848;119,7756365;18,45;30,405;11,00856243;3,975;28,6;6,76;#N/A;#N/A;19,386;27,475;1,267;17,37;17,47;65,82;#N/A;67,04;2,88;2,028;47,94;93,57;26,745;65,62929555;60,34;13,82;63,18;67,15106772;153,7;124,95;55;83,77;65,09;8,715;15,905;36,79;41,69;#N/A
26/10/2012;97,85;34,33;42,14;5,62594032;18,76926545;38,71;67,00272927;12,215;39,125;47,1;69,71;15,995;112,653375;125,5859901;18,6;30,16;11,19618222;3,982;28,275;6,736;#N/A;#N/A;19,464;27,5;1,272;17,5;17,58;65,94;#N/A;68,35;2,906;2,006;48,145;93,92;27,12;66,08197925;60,97;13,83;63,68;67,73872727;154,4;124,4;55,24;83,4;64,98;8,84;15,885;36,69;41,75;#N/A
27/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28/10/2012;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/10/2012;97,32;34;42,485;5,55217362;18,81827137;38,39;66,84173538;12,085;38,99;47;69,76;15,685;112,4731296;123,1154461;18,72;30,195;11,18927597;3,949;28,3;6,663;#N/A;#N/A;19,51;27,7;1,238;17,33;17,375;66;#N/A;67,65;2,852;2;47,615;93,12;27,125;65,4423175;60,49;13,87;63,57;67,55453547;154,35;121,9;55,52;82,94;66,02;8,784;15,815;36,025;41,15;#N/A
30/10/2012;98,38;34,465;43,545;5,674134564;18,93588556;38,99;67,65402273;12,215;39,395;47,5;70,08;15,95;114,2305223;123,9389608;18,81;30,41;11,19963535;4;28,6;6,842;#N/A;#N/A;19,704;27,7;1,25;17,69;17,71;66,28;#N/A;69,35;2,892;2,096;48,055;95,42;27,405;66,57402675;61,51;14,1;64,1;67,92291907;160,05;122,6;56,27;83,5;66,09;8,83;15,55;36,36;41,365;#N/A
