#NAME?;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity
DATES;px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d')
;95,18524219;30,30049609;-42,89639844;5,778628906;63,74375586;25,43597389;4,320128906;-7,118685547;15,64732812;32,18628906;-4,278132978;-3,310791016;5,076830954;15,96340234;173,5777855;26,77375;270,8809113;6,886991274;-3,747498046;-3,388842578;65,51205274;43,11472852;84,35926171;252,8755859;-2,931497656;1,097219141;-9,259800279;1,068986328;9,715529297;4,630126953;3,687134765;-11,86131914;14,68396875;61,35372461;16,51687109;0,377099219;15,09094675;55,47867969;4,182332812
;95,28524219;30,96049609;-47,79639844;5,663628906;64,04375586;25,07233752;4,365128906;-7,408685547;16,04732812;32,68628906;-4,243132978;-3,155791016;5,286830954;15,16340234;176,5277855;26,87375;272,6809113;6,596991274;-4,357498046;-3,948842578;65,11205274;43,91472852;83,15926171;252,8755859;-2,996497656;1,087219141;-9,561800279;0,878986328;10,6855293;4,760126953;3,127134765;-12,34631914;14,06396875;61,83372461;16,29687109;0,342099219;14,99094675;56,17867969;4,187332812
;93,98524219;31,32049609;-47,84639844;5,608628906;65,64375586;25,02688298;4,185128906;-7,708685547;16,12732812;41,43628906;-4,838132978;-3,430791016;5,126830954;14,56340234;176,9777855;23,82375;265,2809113;6,306991274;-6,227498046;-5,078842578;65,21205274;44,11472852;82,85926171;250,8755859;-3,066497656;1,052219141;-9,523800279;0,758986328;10,5155293;4,710126953;3,057134765;-12,48631914;13,84396875;63,75372461;15,91687109;0,227099219;14,95094675;55,67867969;4,077332812
;89,88524219;29,64049609;-50,74639844;6,183628906;64,64375586;23,93597389;4,220128906;-7,003685547;15,54732812;38,33628906;-4,603132978;-3,435791016;4,806830954;13,91340234;172,8777855;24,57375;264,8809113;6,516991274;-6,487498046;-5,038842578;64,46205274;43,91472852;83,55926171;248,8755859;-3,181497656;1,047219141;-8,799800279;0,928986328;10,8555293;4,550126953;1,927134765;-12,14631914;14,42396875;64,11372461;15,39687109;0,377099219;14,05094675;54,92867969;4,352332812
;87,88524219;29,00049609;-49,79639844;5,788628906;64,14375586;24,89051934;4,065128906;-6,723685547;15,54732812;37,68628906;-4,363132978;-3,370791016;4,156830954;18,36340234;173,6277855;24,32375;270,2809113;6,766991274;-6,597498046;-5,088842578;62,01205274;43,16472852;84,65926171;250,2755859;-3,281497656;1,002219141;-8,751800279;0,988986328;9,525529297;4,370126953;1,687134765;-11,92131914;14,76396875;62,45372461;15,67687109;0,497099219;14,59094675;54,07867969;4,592332812
;90,38524219;29,32049609;-45,29639844;5,938628906;65,44375586;26,07233752;4,165128906;-6,403685547;15,34732812;38,33628906;-4,298132978;-3,055791016;4,556830954;19,51340234;179,5777855;25,12375;274,7809113;6,876991274;-5,277498046;-4,248842578;62,51205274;45,06472852;86,15926171;257,0755859;-3,091497656;1,037219141;-8,773800279;1,528986328;9,115529297;4,530126953;1,917134765;-11,69131914;15,54396875;63,25372461;16,39687109;0,552099219;16,67094675;54,72867969;4,802332812
;89,18524219;29,72049609;-44,44639844;6,438628906;68,49375586;25,70870116;4,305128906;-6,083685547;15,08732812;40,58628906;-4,258132978;-2,495791016;4,856830954;18,36340234;179,8777855;25,67375;279,7809113;6,866991274;-5,027498046;-4,668842578;62,81205274;44,31472852;86,65926171;257,6755859;-2,991497656;1,027219141;-8,569800279;1,738986328;9,605529297;4,670126953;2,837134765;-11,68131914;16,52396875;62,87372461;17,07687109;0,792099219;18,21094675;55,52867969;5,442332812
;93,88524219;29,74049609;-43,79639844;6,253628906;69,64375586;25,98142843;4,575128906;-6,303685547;15,74732812;38,98628906;-3,913132978;-3,190791016;5,086830954;18,91340234;182,7777855;23,62375;281,2809113;6,976991274;-5,377498046;-5,268842578;63,71205274;43,66472852;88,05926171;262,8755859;-2,761497656;1,017219141;-8,911800279;1,498986328;10,0855293;5,120126953;3,097134765;-11,77131914;16,12396875;62,53372461;17,19687109;0,757099219;18,05094675;54,07867969;5,312332812
;96,78524219;31,64049609;-47,44639844;5,778628906;71,54375586;26,61779207;4,745128906;-5,598685547;16,48732812;40,58628906;-4,078132978;-2,770791016;5,286830954;19,46340234;185,2777855;25,02375;281,3809113;7,216991274;-4,967498046;-5,098842578;65,11205274;45,36472852;88,15926171;267,6755859;-2,536497656;1,012219141;-9,049800279;1,738986328;9,935529297;5,440126953;4,247134765;-11,57631914;16,46396875;64,21372461;17,89687109;0,932099219;19,63094675;57,67867969;5,202332812
;95,18524219;31,28049609;-46,94639844;6,118628906;68,69375586;25,79961025;4,795128906;-5,123685547;16,52732812;42,78628906;-4,138132978;-2,785791016;5,236830954;19,16340234;186,6277855;24,77375;281,7809113;7,236991274;-4,807498046;-5,068842578;64,86205274;44,91472852;87,85926171;263,4755859;-2,601497656;1,157219141;-8,901800279;1,898986328;10,0955293;5,370126953;3,977134765;-11,49631914;16,78396875;63,95372461;17,31687109;1,127099219;20,15094675;56,22867969;5,317332812
;92,58524219;30,50049609;-45,89639844;6,078628906;66,14375586;25,57233752;4,855128906;-4,763685547;15,78732812;43,98628906;-3,833132978;-3,280791016;5,256830954;18,96340234;186,0777855;23,87375;276,8809113;7,256991274;-3,857498046;-4,868842578;64,41205274;42,56472852;84,75926171;260,0755859;-2,666497656;1,132219141;-9,295800279;1,758986328;9,655529297;5,290126953;3,807134765;-11,10131914;13,48396875;63,15372461;16,07687109;1,137099219;19,67094675;54,17867969;4,922332812
;94,48524219;30,06049609;-46,14639844;6,363628906;65,49375586;25,79961025;4,860128906;-5,198685547;16,08732812;42,78628906;-3,738132978;-3,360791016;5,296830954;19,41340234;188,2777855;24,52375;278,3809113;7,336991274;-4,277498046;-5,908842578;63,31205274;40,86472852;84,35926171;263,2755859;-2,631497656;1,087219141;-9,103800279;1,588986328;10,0855293;5,310126953;2,977134765;-11,35631914;13,80396875;62,49372461;16,03687109;0,982099219;20,15094675;54,32867969;4,847332812
;93,58524219;30,10049609;-44,84639844;6,173628906;64,89375586;25,48142843;4,810128906;-5,593685547;15,96732812;42,68628906;-3,778132978;-3,945791016;5,316830954;19,96340234;188,2777855;22,07375;276,7809113;6,826991274;-4,147498046;-7,148842578;62,61205274;39,21472852;83,25926171;265,6755859;-2,506497656;1,027219141;-9,951800279;1,158986328;10,2055293;5,540126953;3,497134765;-11,66131914;12,72396875;62,67372461;15,01687109;0,942099219;20,07094675;55,12867969;4,722332812
;93,68524219;29,60049609;-47,49639844;6,423628906;64,84375586;26,07233752;4,770128906;-5,473685547;15,94732812;43,13628906;-3,473132978;-3,640791016;5,296830954;20,76340234;186,2777855;21,82375;271,4809113;6,636991274;-4,487498046;-7,638842578;62,36205274;40,06472852;84,15926171;263,8755859;-2,601497656;0,902219141;-9,859800279;1,088986328;9,665529297;5,560126953;2,557134765;-11,43631914;12,80396875;64,41372461;14,67687109;0,977099219;20,75094675;50,92867969;4,912332812
;91,28524219;28,98049609;-47,29639844;6,523628906;65,44375586;25,02688298;4,640128906;-5,598685547;16,58732812;42,63628906;-3,528132978;-4,030791016;5,226830954;21,06340234;188,3777855;21,92375;272,3809113;6,826991274;-4,087498046;-8,018842578;61,36205274;39,86472852;82,35926171;265,6755859;-2,611497656;0,682219141;-10,08780028;0,728986328;10,4755293;5,630126953;1,107134765;-11,42631914;12,32396875;64,55372461;14,49687109;0,977099219;20,13094675;49,92867969;4,862332812
;91,38524219;30,58049609;-47,54639844;6,533628906;64,44375586;26,02688298;4,720128906;-5,638685547;16,68732812;42,18628906;-3,348132978;-3,640791016;5,316830954;22,76340234;189,2777855;23,72375;276,8809113;7,236991274;-3,647498046;-7,528842578;62,96205274;40,06472852;82,75926171;268,2755859;-2,546497656;0,577219141;-9,727800279;0,668986328;10,8155293;5,700126953;-0,492865235;-11,18131914;12,74396875;66,25372461;15,05687109;1,002099219;20,93094675;49,97867969;5,027332812
;90,38524219;31,06049609;-47,99639844;6,753628906;64,44375586;26,16324661;4,750128906;-5,328685547;16,70732812;42,83628906;-3,378132978;-3,445791016;5,236830954;22,71340234;185,3277855;25,12375;274,5809113;7,436991274;-3,437498046;-7,128842578;62,41205274;40,81472852;84,75926171;255,0755859;-2,561497656;0,477219141;-9,499800279;0,968986328;5,955529297;5,690126953;-0,202865235;-11,09631914;12,80396875;67,77372461;15,37687109;1,017099219;21,17094675;49,97867969;4,937332812
;91,18524219;33,56049609;-50,04639844;6,628628906;63,49375586;26,07233752;4,945128906;-4,963685547;16,52732812;43,58628906;-3,278132978;-2,660791016;5,256830954;23,01340234;190,5777855;23,57375;285,2809113;7,526991274;-3,427498046;-6,948842578;63,86205274;41,61472852;87,75926171;256,8755859;-2,666497656;0,502219141;-8,903800279;1,858986328;6,085529297;5,700126953;0,327134765;-10,81131914;13,76396875;69,71372461;15,77687109;1,127099219;22,39094675;49,72867969;5,087332812
;91,48524219;32,78049609;-49,59639844;5,253628906;63,24375586;25,57233752;4,860128906;-5,648685547;16,34732812;42,33628906;-3,498132978;-2,960791016;5,296830954;21,31340234;187,9777855;19,22375;279,2809113;7,296991274;-4,047498046;-7,358842578;63,21205274;40,11472852;89,45926171;267,8755859;-2,631497656;0,477219141;-9,415800279;1,798986328;6,115529297;5,800126953;0,257134765;-11,08631914;12,96396875;70,53372461;16,11687109;0,972099219;20,49094675;49,72867969;5,112332812
;90,48524219;32,40049609;-50,34639844;4,693628906;60,54375586;25,43597389;4,700128906;-5,798685547;16,58732812;41,23628906;-3,528132978;-3,180791016;5,356830954;23,56340234;188,1277855;19,32375;274,2809113;7,136991274;-4,437498046;-8,158842578;63,61205274;39,41472852;86,75926171;262,6755859;-2,606497656;0,432219141;-9,807800279;1,718986328;5,705529297;5,910126953;0,007134765;-11,19631914;11,88396875;70,67372461;15,65687109;0,797099219;19,49094675;49,67867969;5,157332812
;87,88524219;32,26049609;-49,04639844;4,863628906;61,04375586;25,02688298;4,645128906;-6,173685547;16,14732812;41,93628906;-3,503132978;-3,190791016;5,256830954;23,86340234;187,5777855;19,22375;277,3809113;7,106991274;-7,507498046;-8,478842578;66,96205274;40,01472852;88,75926171;263,6755859;-2,681497656;0,397219141;-9,665800279;1,798986328;6,055529297;6,010126953;0,577134765;-11,54131914;12,08396875;70,07372461;16,03687109;0,797099219;20,15094675;49,92867969;5,517332812
;90,18524219;32,24049609;-51,04639844;4,858628906;59,94375586;26,02688298;4,590128906;-6,173685547;16,24732812;41,18628906;-3,538132978;-3,165791016;5,236830954;23,81340234;190,0777855;20,22375;281,8809113;7,116991274;-7,257498046;-8,248842578;66,91205274;39,06472852;90,35926171;267,0755859;-2,611497656;0,327219141;-9,295800279;1,618986328;5,695529297;6,060126953;1,417134765;-11,58131914;12,28396875;69,33372461;16,11687109;0,817099219;20,41094675;50,27867969;5,867332812
;90,18524219;32,56049609;-48,49639844;5,523628906;59,79375586;27,34506479;4,740128906;-5,243685547;16,36732812;41,88628906;-3,428132978;-2,695791016;5,026830954;24,06340234;188,5777855;22,17375;278,6809113;7,926991274;-7,707498046;-6,948842578;70,11205274;40,11472852;92,15926171;265,8755859;-2,466497656;0,392219141;-8,617800279;1,808986328;5,655529297;5,880126953;1,867134765;-10,88131914;13,68396875;71,19372461;16,87687109;1,027099219;21,51094675;52,97867969;6,197332812
;86,98524219;32,06049609;-48,49639844;5,113628906;66,09375586;27,11779207;4,605128906;-5,238685547;16,16732812;43,13628906;-3,638132978;-2,165791016;5,166830954;23,91340234;185,5777855;23,57375;274,1809113;8,266991274;-7,477498046;-6,368842578;69,61205274;39,66472852;91,15926171;266,6755859;-2,396497656;0,327219141;-8,831800279;1,958986328;6,305529297;5,560126953;1,737134765;-10,74631914;13,32396875;70,53372461;16,93687109;1,047099219;21,09094675;51,07867969;6,802332812
;87,88524219;30,76049609;-50,54639844;4,583628906;61,59375586;25,7541557;4,605128906;-5,178685547;18,04732812;41,98628906;-3,258132978;-2,050791016;5,046830954;23,76340234;181,4277855;20,77375;263,5809113;8,256991274;-6,407498046;-7,248842578;66,61205274;38,71472852;89,95926171;264,0755859;-2,481497656;0,562219141;-9,103800279;2,298986328;6,775529297;5,710126953;1,407134765;-10,92131914;14,78396875;69,07372461;16,49687109;1,057099219;16,89094675;50,07867969;6,282332812
;88,98524219;31,22049609;-52,54639844;4,693628906;64,19375586;26,89051934;4,530128906;-5,233685547;19,24732812;43,13628906;-3,353132978;-0,730791016;6,536830954;23,86340234;190,8777855;17,92375;227,9309113;7,706991274;-5,967498046;-7,118842578;68,66205274;40,91472852;108,4592617;268,4755859;-2,381497656;0,692219141;-9,329800279;2,388986328;7,625529297;6,090126953;1,957134765;-10,83131914;15,02396875;69,57372461;17,21687109;1,007099219;16,93094675;51,42867969;6,612332812
;90,98524219;31,46049609;-51,14639844;4,723628906;63,84375586;27,16324661;4,565128906;-5,513685547;19,58732812;41,68628906;-3,288132978;-1,075791016;5,886830954;24,11340234;184,0277855;16,02375;233,7809113;7,296991274;-5,407498046;-7,648842578;66,21205274;40,66472852;100,1592617;265,4755859;-2,116497656;0,787219141;-9,443800279;2,168986328;7,665529297;6,250126953;3,107134765;-11,00631914;15,04396875;68,65372461;17,01687109;0,962099219;18,13094675;51,02867969;6,302332812
;87,28524219;29,26049609;-51,79639844;3,898628906;62,14375586;28,02688298;4,065128906;-6,648685547;19,06732812;44,58628906;-3,808132978;-2,365791016;5,346830954;23,31340234;179,7777855;13,57375;226,0309113;6,546991274;-6,647498046;-8,678842578;64,76205274;39,46472852;98,25926171;255,0755859;-2,391497656;0,632219141;-9,883800279;1,368986328;7,305529297;5,710126953;1,587134765;-11,85631914;13,16396875;66,29372461;15,35687109;0,652099219;16,65094675;50,27867969;5,897332812
;81,88524219;32,50049609;-56,04639844;3,698628906;63,14375586;27,84506479;3,965128906;-5,988685547;19,24732812;44,23628906;-3,873132978;-2,575791016;5,526830954;27,41340234;180,5777855;14,02375;224,1809113;6,566991274;-6,997498046;-8,998842578;63,51205274;38,46472852;99,55926171;259,4755859;-2,511497656;0,597219141;-9,991800279;1,338986328;7,355529297;5,960126953;1,467134765;-11,70631914;13,86396875;66,63372461;15,95687109;0,787099219;16,21094675;51,72867969;5,917332812
;85,08524219;33,42049609;-54,54639844;3,213628906;64,59375586;28,98142843;4,230128906;-5,323685547;19,98732812;45,43628906;-3,928132978;-2,450791016;5,366830954;32,46340234;184,3777855;13,51375;224,1309113;6,356991274;-7,197498046;-9,228842578;64,21205274;38,71472852;104,7592617;267,4755859;-2,581497656;0,692219141;-10,20780028;1,878986328;7,385529297;5,380126953;1,497134765;-10,41131914;14,52396875;67,99372461;17,59687109;0,877099219;17,15094675;54,92867969;6,122332812
;77,48524219;30,54049609;-53,74639844;1,393628906;59,89375586;24,52688298;3,365128906;-7,018685547;17,88732812;40,98628906;-4,223132978;-4,045791016;4,506830954;27,91340234;163,6777855;10,95375;205,5809113;5,566991274;-8,257498046;-10,36384258;60,31205274;36,35472852;98,15926171;244,8755859;-2,766497656;0,572219141;-11,15780028;1,308986328;7,105529297;5,320126953;0,227134765;-11,49131914;10,20396875;61,91372461;15,59687109;0,347099219;13,39094675;48,72867969;5,012332812
;70,18524219;28,46049609;-53,89639844;0,798628906;54,04375586;23,98142843;2,885128906;-7,753685547;17,06732812;36,63628906;-4,908132978;-5,070791016;4,326830954;25,26340234;148,5277855;8,81375;197,0309113;5,106991274;-9,267498046;-9,773842578;57,31205274;35,59472852;93,95926171;226,0755859;-3,081497656;0,452219141;-11,74980028;0,348986328;6,295529297;4,720126953;-1,642865235;-11,51131914;8,52396875;59,27372461;14,03687109;0,267099219;11,71094675;46,17867969;4,332332812
;68,48524219;29,26049609;-54,49639844;0,208628906;53,24375586;23,7541557;2,680128906;-7,898685547;16,78732812;37,73628906;-5,163132978;-4,740791016;5,276830954;25,86340234;155,7277855;9,09375;201,3809113;5,161991274;-9,987498046;-8,928842578;55,31205274;33,73472852;92,45926171;223,6755859;-3,171497656;0,442219141;-12,00980028;0,778986328;6,065529297;4,830126953;-1,752865235;-11,60631914;8,58396875;58,49372461;13,59687109;0,222099219;11,13094675;45,02867969;4,222332812
;72,88524219;30,66049609;-53,74639844;-0,156371094;54,59375586;24,29961025;2,490128906;-8,213685547;16,98732812;38,28628906;-5,348132978;-4,645791016;5,316830954;29,76340234;162,9277855;9,11375;201,6809113;5,001991274;-10,19749805;-8,558842578;56,56205274;35,23472852;96,25926171;234,0755859;-3,106497656;0,457219141;-12,10780028;0,708986328;6,625529297;4,900126953;-1,302865235;-11,81131914;8,74396875;60,57372461;13,93687109;0,117099219;11,81094675;47,07867969;4,292332812
;77,88524219;33,14049609;-52,89639844;0,573628906;57,24375586;27,29961025;2,925128906;-7,423685547;18,78732812;40,98628906;-5,333132978;-3,835791016;5,716830954;32,91340234;173,5277855;10,31375;210,7809113;5,426991274;-9,497498046;-7,888842578;61,21205274;37,56472852;99,45926171;246,6755859;-3,001497656;0,507219141;-11,52580028;1,248986328;6,965529297;5,190126953;0,617134765;-11,14631914;10,08396875;65,73372461;14,79687109;0,337099219;12,99094675;49,32867969;4,907332812
;72,58524219;33,26049609;-53,89639844;0,153628906;54,99375586;25,57233752;2,720128906;-7,963685547;18,50732812;38,23628906;-5,548132978;-4,525791016;5,346830954;34,11340234;169,6277855;8,17375;209,2809113;5,036991274;-9,367498046;-8,628842578;60,31205274;36,27472852;97,85926171;241,0755859;-3,151497656;0,382219141;-12,46780028;0,958986328;6,405529297;5,020126953;-0,242865235;-11,63631914;8,72396875;63,69372461;14,47687109;0,182099219;11,87094675;48,72867969;4,902332812
;74,38524219;33,26049609;-54,19639844;-0,106371094;53,54375586;26,34506479;2,665128906;-8,503685547;18,62732812;38,23628906;-5,578132978;-4,580791016;5,556830954;33,26340234;161,8277855;8,57375;203,4809113;5,091991274;-9,707498046;-9,408842578;60,81205274;37,41472852;98,45926171;238,2755859;-3,126497656;0,427219141;-12,67980028;0,618986328;6,445529297;4,950126953;-0,172865235;-12,12131914;8,84396875;63,77372461;14,35687109;-0,002900781;11,35094675;49,37867969;4,922332812
;73,38524219;34,22049609;-54,54639844;0,883628906;55,19375586;27,84506479;2,690128906;-7,798685547;18,70732812;37,68628906;-5,693132978;-4,450791016;5,726830954;35,86340234;164,8277855;9,01375;194,6309113;5,041991274;-9,587498046;-8,958842578;61,56205274;38,01472852;99,15926171;238,6755859;-2,951497656;0,632219141;-12,03380028;0,998986328;6,325529297;5,200126953;1,407134765;-11,53131914;10,08396875;65,15372461;14,45687109;0,137099219;11,53094675;48,47867969;5,392332812
;69,98524219;32,18049609;-56,54639844;0,303628906;51,19375586;24,66324661;2,370128906;-8,848685547;19,64732812;34,28628906;-5,893132978;-5,420791016;5,406830954;33,01340234;153,4277855;6,87375;183,1309113;4,461991274;-10,22749805;-10,79884258;57,66205274;37,11472852;98,35926171;225,6755859;-3,111497656;0,437219141;-13,00980028;0,568986328;5,965529297;4,720126953;1,437134765;-12,44631914;7,90396875;60,41372461;12,97687109;-0,060900781;9,290946752;47,22867969;4,677332812
;70,18524219;32,74049609;-57,64639844;-0,036371094;50,14375586;24,66324661;2,305128906;-8,568685547;19,60732812;32,53628906;-6,138132978;-5,895791016;5,406830954;31,51340234;150,9777855;5,97375;182,2809113;4,091991274;-10,23749805;-11,73384258;58,96205274;35,93472852;95,25926171;228,4755859;-3,101497656;0,442219141;-13,06780028;0,288986328;5,575529297;4,950126953;0,837134765;-12,53631914;7,28396875;60,97372461;12,73687109;-0,082900781;8,450946752;49,52867969;4,732332812
;73,18524219;34,74049609;-56,69639844;-0,101371094;52,64375586;26,20870116;2,590128906;-7,558685547;20,94732812;34,28628906;-5,843132978;-5,425791016;5,816830954;32,01340234;153,7277855;6,41375;186,9809113;4,211991274;-9,397498046;-11,19384258;59,96205274;38,11472852;98,45926171;228,6755859;-2,966497656;0,632219141;-12,73180028;0,938986328;6,605529297;5,040126953;1,997134765;-11,84131914;8,42396875;61,59372461;13,45687109;0,237099219;9,130946752;51,77867969;5,012332812
;77,48524219;36,72049609;-54,84639844;0,813628906;53,39375586;26,43597389;2,785128906;-7,373685547;21,38732812;35,43628906;-5,713132978;-4,985791016;6,016830954;33,31340234;162,1277855;7,07375;192,6309113;4,571991274;-9,017498046;-10,34384258;60,61205274;39,51472852;103,6592617;236,0755859;-2,801497656;0,767219141;-12,30580028;1,488986328;6,735529297;5,150126953;3,247134765;-11,53131914;8,84396875;63,35372461;14,31687109;0,287099219;10,49094675;50,77867969;5,487332812
